timestamp,open,high,low,close,volume,firstDiffAbs,firstDiff_%
2018-05-17,0.2563026434671097,0.25439662154344556,0.2531649287707446,0.25449252156192,71785216,-0.6400000000000148,-0.3405160947060467
2018-05-11,0.2507213430095305,0.25561147749623975,0.2510574239976502,0.2554241420721278,148266951,4.759999999999991,2.523993849090615
2018-05-04,0.21713182361341846,0.2467603841258822,0.2190042590688794,0.24849521452745732,252805668,21.51000000000002,11.701028123810051
2018-04-27,0.22398764244702865,0.22169674881406917,0.21722719929505066,0.2171840314421922,162208431,-3.4000000000000057,-2.0946278955150355
2018-04-20,0.23593031389350355,0.23907569709591575,0.22427669261271846,0.22213326540267112,169238340,-9.009999999999991,-5.436881486845276
2018-04-13,0.2284252863513159,0.23459736202707393,0.23076075782053163,0.23524873539794022,128077139,6.349999999999994,3.6341784467464056
2018-04-06,0.22551076914109178,0.23226946662038644,0.2228667939491849,0.22600531314822225,164408813,0.5999999999999943,0.35633685710891694
2018-03-29,0.22578764827606307,0.23359944463727872,0.22392421794683506,0.22513191891990247,155302506,2.8400000000000034,1.6926928120157367
2018-03-23,0.23926729037334965,0.2369547610783293,0.22355705683653987,0.22099785290585536,168666122,-13.080000000000013,-7.93015642051656
2018-03-16,0.2435953484305325,0.2456756913108874,0.24217946835071227,0.24003784708322717,151720299,-1.9599999999999795,-1.1009998876530611
2018-03-09,0.23619247471656324,0.2406137915075784,0.23725950947275667,0.24289093489573854,138442235,3.769999999999982,2.0946771863540294
2018-03-02,0.23785374952639093,0.2415032396158741,0.23458657658980756,0.23740310782779578,196432091,0.710000000000008,0.4029283241586788
2018-02-23,0.23158753752440908,0.23432257318060856,0.23247172859450724,0.23636959132428398,133197874,3.069999999999993,1.7492877492877454
2018-02-16,0.21184168342514062,0.233122179798681,0.21264502863856657,0.23190072418938096,222582467,16.02000000000001,9.290726671692866
2018-02-09,0.21271603858820787,0.21730012727062362,0.20196798355118226,0.2085810982932421,299885932,-4.090000000000003,-2.6149223195447884
2018-02-02,0.22883331876074728,0.2263826217748467,0.21644881774122482,0.2145347356162888,248091289,-11.009999999999991,-6.859813084112145
2018-01-26,0.23923814520124742,0.2398038875390489,0.2310765163753855,0.23056151970595726,185072080,-6.950000000000017,-4.052241851787078
2018-01-19,0.24011250036431464,0.24075841721624436,0.23843442502570125,0.24067833618399503,122974060,1.3700000000000045,0.7676790317157932
2018-01-12,0.2349392323161668,0.2367956727987967,0.23539433103245702,0.2386840860293315,107548622,2.0900000000000034,1.1801908634027916
2018-01-05,0.22883331876074728,0.23391762119634385,0.22990160082244088,0.23564176280068416,99095223,5.77000000000001,3.297142857142863
2017-12-29,0.229765964268019,0.22882679625130162,0.22984285504479365,0.22724262163834197,96281679,-5.780000000000001,-3.415470070318502
2017-12-22,0.2357115793768762,0.23656427166493116,0.23576149214275224,0.2356563193711561,115320238,1.039999999999992,0.5942517570424503
2017-12-15,0.22743435049983968,0.23218211269235217,0.22921133793508588,0.23414243604206847,132453689,4.599999999999994,2.6441340460998988
2017-12-08,0.23221415872460727,0.22994041420802963,0.2257893963871347,0.22744641362494997,134914322,-1.6800000000000068,-0.9919112003306412
2017-12-01,0.2359593133397453,0.23349820664121257,0.22681744749596122,0.22989191746424542,166555527,-3.9199999999999875,-2.2917275650394546
2017-11-24,0.22902276237941185,0.23410563461760964,0.23034219415479512,0.23559809308926816,79873651,4.819999999999993,2.754757958507169
2017-11-17,0.23370056250182158,0.2326593775309499,0.22860919371420177,0.2285818261217657,114281964,-4.519999999999982,-2.6564795768439504
2017-11-10,0.23204657398501938,0.2351758648617378,0.2335144661477456,0.2351613959751082,136260721,2.1699999999999875,1.2423427033835162
2017-11-03,0.21969630730669462,0.23231227583015157,0.2217653106182993,0.23200262018268497,203892677,9.449999999999989,5.478260869565211
2017-10-27,0.2094954970709102,0.21689517528635888,0.20935526509032165,0.218246661086648,119574587,6.800000000000011,4.170499846672807
